,siren,codgeo,drop_year,drop_pct,drop_pct_str,primes_2016,primes_2017,primes_2018,primes_2019,primes_2020,primes_2021,primes_2022,primes_2023,libgeo,dep,geometry,annee,depenses_fonct,pop,primes_to_depense_ratio
70,211604053,16405,2023.0,0.9127312287548298,91.3%,2622.61,2327.84,2279.55,2339.68,2439.21,207.12,4958.76,225.41,Vignolles,16,"POLYGON ((-0.0806337421413775 45.51772618914709, -0.0781684855572822 45.51656801245982, -0.0767476891479594 45.510929584577234, -0.0748347451817184 45.506401398086815, -0.0742376076442193 45.50228876398702, -0.077645484306414 45.49548574846804, -0.0792052086814548 45.49531393066964, -0.088788151443127 45.49666346883922, -0.0965866696235801 45.49580338913297, -0.1048766898825218 45.4938323847296, -0.1158641085604313 45.492237500609974, -0.118789889104741 45.49338203945426, -0.1213579960559592 45.49473000580666, -0.1241474015351859 45.500007295413404, -0.1229532682194599 45.503395416361464, -0.1186842741697846 45.506288348941524, -0.1129144980936379 45.50877112191379, -0.102193096370004 45.51848735040507, -0.1045373127956461 45.52242257679469, -0.102306199710732 45.52216166619222, -0.0973208313300039 45.52384770403132, -0.0865332458279434 45.5208544615498, -0.0806337421413775 45.51772618914709))",2022,76309.13,174.0,0.06498252568205141
71,216006502,60659,2023.0,0.9121318555347467,91.2%,1588.42,1666.69,1587.93,1666.79,2078.99,2500.14,5002.01,329.6,Vaudancourt,60,"POLYGON ((1.7404756962106855 49.222854374089216, 1.7438355857659136 49.22295380369945, 1.7458743274576325 49.22451991081574, 1.7483063064685473 49.23027408988017, 1.7488816889984529 49.23510776240596, 1.7515216271340195 49.240477750566704, 1.763154916022745 49.24214247826752, 1.7697692091613557 49.24272508357027, 1.7684642631079952 49.23936460021667, 1.7699468327217576 49.23526013184537, 1.7738844489952021 49.231888682703314, 1.7798919116552125 49.22879554101047, 1.7823195479266123 49.22650279260611, 1.7694727514262507 49.22193084089973, 1.7657727095105684 49.21951132651797, 1.7658464208098452 49.21642231725574, 1.7633058196875733 49.21929293151273, 1.7500726343961284 49.21857710026161, 1.7403108818539648 49.22150087901159, 1.7404756962106855 49.222854374089216))",2022,145407.0,173.0,0.034400063270681604
72,212102735,21273,2022.0,0.9119567465625674,91.2%,8036.16,15538.36,10145.2,9383.68,9730.14,12412.84,1404.72,544.82,Fleurey-sur-Ouche,21,"POLYGON ((4.818523894334306 47.30989552191672, 4.823814183469456 47.30839424203116, 4.826750647766976 47.30499576272074, 4.832078995182732 47.30742601047001, 4.828547829781287 47.31296141350044, 4.837013321407671 47.320628299448465, 4.839826591752211 47.32477411925266, 4.84386489090767 47.32290497766943, 4.846381709032682 47.32396092504103, 4.851799515348329 47.32890309362749, 4.857343890379327 47.32920134685693, 4.863426951587281 47.328523681152454, 4.880893761388523 47.328693339045834, 4.890518384875905 47.32834363503928, 4.891728532795748 47.32477818176683, 4.891015661180323 47.32350043153858, 4.891764820141654 47.31768608582276, 4.8952033569608 47.30970037816626, 4.900331863426711 47.30368540179715, 4.900768736893346 47.29716688278838, 4.903506837684994 47.29370513775717, 4.9030657049945106 47.289328464636846, 4.901195402689873 47.284975211257944, 4.895852294270829 47.279453810578566, 4.897063262304697 47.27595266177335, 4.896568732644473 47.275444991905125, 4.891519624574336 47.27552743339943, 4.885749361347889 47.27407411625786, 4.883168619100819 47.271150452054044, 4.877735046766372 47.26840189127236, 4.873521396724523 47.26782533858249, 4.87104826927667 47.27070190631611, 4.871855226410291 47.2719782697281, 4.868936866388477 47.27576453291626, 4.8624571278068265 47.270324420251065, 4.848088718383553 47.27932197605605, 4.841782932003424 47.27890651151299, 4.8386203385645015 47.28398520280498, 4.831774527686455 47.28731689001763, 4.825684783977723 47.28767074257272, 4.819285810412528 47.29015655717652, 4.814389729178282 47.29481041212273, 4.816059982452391 47.296267036913456, 4.824974729866677 47.300446511686005, 4.82559917088585 47.301983910586685, 4.820391776053901 47.303097182365704, 4.8164391488531075 47.30747841313048, 4.818523894334306 47.30989552191672))",2021,670821.53,1388.0,0.01850393799972401
73,212401749,24174,2023.0,0.9117509603815673,91.2%,2971.48,3308.15,2979.31,3235.02,3014.96,3281.02,2753.04,266.25,Fanlac,24,"POLYGON ((1.1057262399338827 45.09545767169722, 1.106090269289475 45.09552833791287, 1.1087867228820514 45.094349001504675, 1.1106961314247144 45.09206010387849, 1.1133635888440174 45.08630210001946, 1.1166487136252994 45.075782998287124, 1.1202109775804243 45.073328452990694, 1.1190365538528793 45.06196025579705, 1.1210331635356692 45.05702905041155, 1.11933330686737 45.05313161074103, 1.1138877081909113 45.051749940816514, 1.105264290415663 45.055020981085185, 1.1044323751620284 45.052556606383696, 1.1021321941735096 45.05290431164435, 1.0969932403861626 45.055976126381125, 1.0901690329477458 45.054763167507566, 1.0878784797038434 45.052144676573064, 1.0767117889429234 45.0547895232926, 1.0717045129542244 45.053993664639805, 1.07054854778336 45.0530064434415, 1.0685740349245472 45.05451974421035, 1.0651645844551976 45.05516985163095, 1.0669032431664154 45.060487423642876, 1.0657050573672957 45.063368240288206, 1.064285925030095 45.069985078502064, 1.0645740370395371 45.074890607145754, 1.0635897570817563 45.07951611315359, 1.0671681713231531 45.07932031912796, 1.0698205394563232 45.08207448076665, 1.0777061572013424 45.08446760820362, 1.0942943857865008 45.08146402904002, 1.1018301380454512 45.08339808911009, 1.1000336806314626 45.087752119949755, 1.1025287388925658 45.0925016766055, 1.1057262399338827 45.09545767169722))",2022,132537.84,139.0,0.02077172828529573
74,213700719,37071,2023.0,0.9117268502849633,91.2%,3615.68,3279.0,3754.72,3840.46,3912.09,4022.34,8121.33,535.98,Chezelles,37,"POLYGON ((0.4751925255782558 47.058402149108154, 0.4712342802802938 47.0557359894192, 0.4669920936990894 47.05912545924348, 0.4647769484795295 47.059786244716776, 0.4614103679305314 47.05868047381207, 0.4511146661417009 47.05148883529384, 0.4420918614738789 47.05154730989565, 0.4366764533888159 47.04562310934975, 0.4340243395029968 47.041501304647426, 0.4283740932416807 47.04253643808038, 0.4260182258089605 47.04416070666461, 0.4265833340001859 47.048236214485655, 0.4167853373392573 47.052596310974174, 0.4134823516548219 47.05613387355505, 0.4118700253434925 47.06203090837434, 0.4136089028267292 47.06735808651466, 0.4197495515809839 47.081941213496336, 0.4195350847743807 47.08245234506733, 0.4256043906482087 47.08864976057353, 0.4374930693103872 47.08839805708102, 0.4389044392625828 47.084688953474455, 0.4412402880340501 47.08351539700511, 0.4496837767234412 47.08376653403412, 0.4524532089761113 47.079442352763536, 0.4540549101874108 47.08173477563314, 0.456889817555952 47.08205515554633, 0.4640217104210412 47.07989028707541, 0.4684857466169373 47.07586088215491, 0.4693555741875363 47.071494688017864, 0.4686467595827154 47.06838368599499, 0.4716876747366405 47.06632213782397, 0.476259794339711 47.06603517708138, 0.4745101037450904 47.06283697818432, 0.4751925255782558 47.058402149108154))",2022,128951.98,134.0,0.06297949050491508
75,214600413,46041,2023.0,0.9110340236168051,91.1%,1021.59,989.06,1017.82,1049.37,1212.92,1085.88,1197.24,101.56,Cadrieu,46,"POLYGON ((1.8775165815697337 44.484099533630726, 1.8693450704750698 44.48498288743603, 1.8615976627770479 44.48728802473101, 1.8654579218707215 44.4935799306244, 1.8655951820237169 44.50028467649214, 1.8669763918030382 44.5037149990807, 1.8698205261633896 44.5065157486458, 1.8702611419150885 44.51167669435874, 1.872193122793521 44.51479032195277, 1.8786442290356309 44.51859448570057, 1.881815186965246 44.51869111610646, 1.8849527601580947 44.515886821844255, 1.8856605214334987 44.507579236185556, 1.8879804999901604 44.504831071603945, 1.8851482644593611 44.5013863702722, 1.8838591563757356 44.497828311212395, 1.8853182511371127 44.48817484402971, 1.88430371999631 44.48449067290208, 1.8775165815697337 44.484099533630726))",2022,52305.22,165.0,0.022889493629890095
76,214302341,43234,2023.0,0.9076053534438114,90.8%,23135.02,24489.39,24478.07,53564.27,195.47,20594.09,23896.15,2055.33,Saugues,43,"POLYGON ((3.4125082515916927 44.94505747926663, 3.416966766662263 44.94278475536284, 3.421005554882201 44.94547684799444, 3.4295173031084474 44.94776484960245, 3.43601223595819 44.949028770384665, 3.438403171262205 44.95108208989614, 3.4430422644368868 44.9486142220417, 3.449917442596344 44.95168069915779, 3.454216307575225 44.952372284023845, 3.454186545659371 44.94869818000404, 3.4577408395246323 44.9477167040707, 3.464501874618186 44.94794650578504, 3.4778491260299833 44.94930807059679, 3.484784197149714 44.94850452881539, 3.489546694819062 44.949966248679196, 3.4945273727157313 44.955423337929275, 3.489670683404659 44.95370439989109, 3.4873007275208328 44.95429495341716, 3.4834378307486347 44.961853678398235, 3.486214390857885 44.965967047125424, 3.490156657352028 44.96749679799446, 3.498671701097022 44.96945722904607, 3.5027666577748153 44.96756943595942, 3.5074828067795134 44.96368037987326, 3.511737403759827 44.959342026042115, 3.5164617386153707 44.95648392303104, 3.521309899942045 44.95717036811001, 3.522905559138935 44.961739580323325, 3.5210355480816204 44.96696967295985, 3.515049713685143 44.97183210851007, 3.518186272827224 44.975040583952385, 3.523340299981545 44.97894857407724, 3.523185808115273 44.98197896795041, 3.5241358992261715 44.985842160527646, 3.5291707105149444 44.9866563240849, 3.5328978588377202 44.98451131784044, 3.5453990148811503 44.982387982851264, 3.5546884918244372 44.97905453677091, 3.557995746519286 44.98077845016319, 3.5641629752723847 44.985130714868404, 3.577765117521269 44.98351384045055, 3.5833481979013224 44.984258244908226, 3.584921426354719 44.98611936723337, 3.5868988465452154 44.99165264550786, 3.5865602094242 44.994232894903085, 3.5881507414366136 44.9977054295824, 3.5906407461175633 44.99975501743943, 3.5935593668437043 44.99909487214278, 3.5928785033259554 44.99523079870302, 3.5963825411221926 44.989474988796395, 3.5994840531913885 44.988878167995665, 3.6026519434258693 44.98596028378001, 3.603613575257885 44.98189399425354, 3.6030360966185175 44.97918974400451, 3.600091706016198 44.97733628405036, 3.5996030652171163 44.974373696056816, 3.6019775305095703 44.97423194952259, 3.609668753544774 44.97560821423965, 3.6119441234785374 44.97475772241316, 3.621244018875529 44.964585737841894, 3.628866417375616 44.95990168796425, 3.6316910009154957 44.95111895873468, 3.6307442398321825 44.9481591238187, 3.6299165231548898 44.93952604801234, 3.6279388621475643 44.93418698874477, 3.62573296409734 44.93291021283039, 3.6187954507017914 44.93314242993534, 3.6125827436065094 44.932854536848886, 3.6049434331374215 44.92728830635089, 3.5980188985876516 44.92867944720562, 3.594850584492353 44.93127486665755, 3.5876527251611927 44.93279574268046, 3.5791474627427746 44.93155117184309, 3.5787516314224277 44.92858805636472, 3.5819877639986935 44.92367217552177, 3.5753747500394777 44.9198389954157, 3.574446667348836 44.91836121335802, 3.573267170145033 44.91907636519348, 3.5637990140632523 44.92170320525287, 3.554838230955379 44.92033017963557, 3.545765905042832 44.91682980401471, 3.5378782610957695 44.91300067007137, 3.533821490029131 44.90876588954772, 3.5333326567917926 44.90535187493566, 3.529389931133923 44.90343694290594, 3.524816484799623 44.902362828210414, 3.5172375566803624 44.90194715399401, 3.5180797380149857 44.90419931245335, 3.5139665455560913 44.91350059690647, 3.5164601890240847 44.91664756206388, 3.5147659792888657 44.92103868852193, 3.5063304392132064 44.92713666534566, 3.5019969410909986 44.93263541624349, 3.4972875944397463 44.93703986419399, 3.494553711994124 44.93769666023597, 3.490468552179093 44.940486540710054, 3.4884891695002183 44.943911640974875, 3.4852954038758734 44.94424792763111, 3.4801731565732377 44.94336772575421, 3.474249833138297 44.944940191199514, 3.4713255867836534 44.94475924554045, 3.46215363972346 44.9400921692458, 3.459482532228282 44.9373314651746, 3.4643865689178965 44.934023635090455, 3.4648853017451944 44.9280912511279, 3.458939957930152 44.926826764274594, 3.445519501122544 44.92701028615877, 3.4388473272611035 44.92613439556107, 3.4336990580237736 44.921577979123285, 3.4269972973923175 44.91670501690268, 3.419358384456853 44.908418867403775, 3.4138406567763147 44.91520776758185, 3.410572360468477 44.91766934197448, 3.413697537052973 44.920558421335734, 3.4159435177338087 44.927962871780096, 3.415688710803175 44.93054220568965, 3.4128213839182577 44.93796574559833, 3.415313301595331 44.94150174879769, 3.4125082515916927 44.94505747926663))",2022,2301766.88,1821.0,0.010381655157015729
77,213601743,36174,2023.0,0.9061874422054894,90.6%,4619.67,4622.03,5058.68,5150.64,5487.8,6292.5,7484.76,646.24,Roussines,36,"POLYGON ((1.3583946095097177 46.433182427869504, 1.3559524789774513 46.43637129223553, 1.3550013722235312 46.43990399347587, 1.356153019897501 46.442177373221334, 1.3542990987903925 46.44763146621531, 1.345121595992979 46.446918545308215, 1.3330160796321147 46.44680698929068, 1.3262931862955645 46.44870756299839, 1.3234189190658383 46.450599821398946, 1.3213651774419457 46.4532778354588, 1.331587481911154 46.45362103633785, 1.3424881828105741 46.456358926562366, 1.3463868523628215 46.467119086403194, 1.3487179896928458 46.47076366621489, 1.3564242053787092 46.47680688947449, 1.3643188027896862 46.4797572491293, 1.36751276385668 46.479738437031315, 1.3734367271021506 46.48265998688189, 1.3773014200775235 46.48535856544332, 1.384876962094113 46.49281646226271, 1.3884646486212255 46.482679429867616, 1.3900087293558607 46.48128265434171, 1.3985550487656964 46.47811430494423, 1.405068673441772 46.47698029723664, 1.4129639378099643 46.47676781792918, 1.4242342879078926 46.47350641590647, 1.4267902626862576 46.46954396921636, 1.4121449116125215 46.45651012206996, 1.4102211278161487 46.45487139482137, 1.4051235509210154 46.455832003194836, 1.3988046486656713 46.45361580086438, 1.398150430395142 46.450318194594225, 1.3962803193476652 46.446874557862046, 1.3834677261190498 46.44211590101412, 1.3799964284023025 46.44206671470043, 1.3731098874919323 46.436939411518374, 1.366581787946441 46.43555662777406, 1.3639212661213314 46.43351966576408, 1.3583946095097177 46.433182427869504))",2022,429444.75,372.0,0.0174289242096917
78,217601921,76192,2020.0,0.9056157795129847,90.6%,41986.18,44100.1,47089.95,13506.09,3355.85,2671.15,2748.99,2662.63,Criel-sur-Mer,76,"POLYGON ((1.3387841398125542 50.04992838796324, 1.337982947211181 50.04676609219226, 1.3407312329051222 50.042622821237714, 1.3434789855869702 50.041566617095015, 1.3497562428962833 50.03393338989574, 1.353714752876699 50.032700300586846, 1.3577132942536678 50.033332785725946, 1.3617626858244827 50.02927074742355, 1.3602729082368854 50.0287362945614, 1.365878316560169 50.01999979271363, 1.3712718763186336 50.01782050920786, 1.370011973984258 50.01638877961327, 1.3606336362065323 50.01131121073129, 1.3557748573544737 50.009380880035444, 1.3510147442570255 50.007515993326734, 1.3500022870215516 50.00467235425512, 1.347563894006677 50.002452653784715, 1.33921670281828 49.9997670063623, 1.331245707403809 50.00094504907966, 1.3219278683029474 50.006413502917226, 1.3142262113939431 50.0024486145219, 1.3065212882697481 50.0016348193911, 1.30399314419725 49.99915569555873, 1.3008443048010723 49.99422373689608, 1.2931302511177478 49.9997123132074, 1.2917456737285662 50.00207284178358, 1.291000962547946 50.006307541183006, 1.2796453815327564 50.00653450939231, 1.2745524211728567 50.00864974322002, 1.2757068825954938 50.010145343100014, 1.2711459215933412 50.011367450012436, 1.2833660924001127 50.01829275768056, 1.297614372209613 50.02775331447252, 1.3098078877237045 50.032681546039406, 1.3187083994496023 50.036984532335076, 1.3233272479066323 50.040134971152554, 1.3269273532741575 50.04372152634354, 1.3319575915977933 50.046619949491024, 1.3387841398125542 50.04992838796324))",2019,3614983.32,2763.0,0.0037361417202887675
79,213305568,33017,2023.0,0.9051822240093381,90.5%,2448.45,2488.37,2550.9,2351.79,2477.06,2364.52,2758.57,242.88,Aubiac,33,"POLYGON ((-0.228064121834609 44.47253946182724, -0.2275675120277779 44.47177998561253, -0.2304129885834866 44.46447243549356, -0.2334865578863046 44.457996639412485, -0.2363450437674563 44.454107130363475, -0.2408295017755256 44.45487833904047, -0.249366579526556 44.45520741967508, -0.2511171881025516 44.457284345203036, -0.2542331487776428 44.462610549037045, -0.2537590946127234 44.47326744884644, -0.2566760521879278 44.48298572485061, -0.2601722236083454 44.487010581413955, -0.2551626529792523 44.4881906628582, -0.2483589227632234 44.48813333286887, -0.2443981032774686 44.485476353115615, -0.2427244053435343 44.48159094547649, -0.2349728604932736 44.47446546229401, -0.2331833995952771 44.473292432713194, -0.228064121834609 44.47253946182724))",2022,207182.92,287.0,0.013314659335817837
