code_commune_insee,agri_nul,resid_nul,autres_nul,rervice_nul,autres_faible,agri_faible,indus_nul,autres_fort,resid_moyen,rervice_fort,indus_moyen,rervice_moyen,autres_moyen,rervice_faible,resid_fort,agri_fort,resid_faible,agri_moyen,indus_faible,indus_fort,nb_bats_total,nb_bats_exposition_tri,pct_exposition_tri
31371,10,178,351,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0.0
31372,12,207,595,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0.0
31373,3,81,304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0.0
31374,4,394,615,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,0.0
31375,36,1439,3012,62,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4558,0,0.0
31376,7,59,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0.0
31377,10,249,452,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0.0
31378,1,23,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0.0
31379,3,67,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0.0
31380,0,195,391,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0.0
31381,2,844,1110,39,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,0.0
31382,23,40,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0.0
31383,54,480,951,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,0.0
31384,12,538,829,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,0,0.0
31385,2,117,323,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0.0
31386,4,97,164,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0.0
31387,10,50,129,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0.0
31388,7,143,259,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0.0
31389,1,1266,2422,77,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3774,0,0.0
31390,1,1111,1371,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,0,0.0
31391,17,203,478,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0.0
31392,1,34,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0.0
31393,2,62,163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0.0
31394,1,84,153,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0.0
31395,34,6244,12431,429,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,19451,0,0.0
31396,6,1017,1587,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2713,0,0.0
31397,1,27,152,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0.0
31398,1,57,203,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0.0
31399,3,1036,2114,110,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3275,0,0.0
31400,2,29,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0.0
31401,0,142,266,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0.0
31402,0,306,555,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,0.0
31403,19,253,402,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0.0
31404,3,111,218,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0.0
31405,4,99,201,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0.0
31406,1,332,728,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0.0
31407,18,419,841,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,0,0.0
31408,7,60,167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0.0
31409,0,708,1118,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0.0
31410,2,1392,3445,59,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4937,0,0.0
31411,2,313,717,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0.0
31412,13,122,570,12,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0.0
31413,1,203,467,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0.0
31414,44,32,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0.0
31415,12,40,137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0.0
31416,13,191,542,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0.0
31417,3,2876,5514,73,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8483,0,0.0
31418,2,404,624,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,0,0.0
31419,19,72,151,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0.0
31420,0,170,226,9,487,0,0,13,508,0,44,15,1023,7,1,0,346,7,15,0,2871,2466,0.8589341692789969
31421,11,1468,3312,35,0,0,2,0,1,0,0,2,3,0,0,0,0,0,0,0,4834,6,0.0012412081092263137
31422,4,46,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0.0
31423,24,113,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0.0
31424,48,5796,11470,168,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,17632,0,0.0
31425,2,219,437,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0.0
31426,12,352,730,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,0,0.0
31427,6,446,1034,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,0,0.0
31428,23,18,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0.0
31429,7,681,1151,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,0,0.0
31430,1,279,706,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,0.0
31431,0,149,287,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0.0
31432,1,39,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0.0
31433,6,1293,2836,272,1625,0,210,26,459,0,0,8,738,69,2,0,1097,15,25,0,8681,4064,0.4681488307798641
31434,0,71,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0.0
31435,52,321,702,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0.0
31436,69,150,386,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0.0
31437,3,41,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0.0
31439,12,263,612,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0.0
31440,0,31,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0.0
31441,7,62,167,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0.0
31442,1,191,323,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0.0
31443,15,170,804,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,0,0.0
31444,0,60,142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0.0
31445,3,1934,2443,94,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4522,0,0.0
31446,7,2441,3321,159,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,5969,0,0.0
31447,1,98,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0.0
31448,4,177,422,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0.0
31449,1,71,190,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0.0
31450,5,209,381,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0.0
31451,21,4052,6048,399,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,0,0.0
31452,0,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0.0
31453,1,48,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0.0
31454,44,1307,2267,81,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3703,0,0.0
31455,37,1036,1975,53,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3105,0,0.0
31456,0,30,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0.0
31457,0,412,882,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,0.0
31458,0,851,1555,58,679,0,56,7,175,0,0,7,201,11,0,0,435,0,0,0,4035,1515,0.3754646840148699
31459,16,266,660,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0,0.0
31460,0,1344,2607,18,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3980,1,0.0002512562814070352
31461,7,126,357,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0.0
31462,1,721,1520,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,0,0.0
31463,1,90,272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0.0
31464,16,113,277,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0.0
31465,0,30,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0.0
31466,7,286,454,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0.0
31467,0,1982,3653,106,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,5887,0,0.0
31468,63,98,304,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0.0
31469,23,51,167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0.0
31470,1,135,223,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0.0
31471,6,420,474,24,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0.0
31472,12,166,371,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0.0
31473,8,161,302,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0.0
31474,10,103,331,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0.0
31475,8,496,968,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,0,0.0
31476,7,307,774,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,0,0.0
31477,9,23,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0.0
31478,64,563,1231,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,0.0
31479,1,32,208,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0.0
31480,1,697,1579,25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2310,0,0.0
31481,37,675,1804,35,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,0,0.0
31482,12,125,432,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0.0
31483,49,3909,7785,491,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,12373,0,0.0
31484,8,833,1351,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219,0,0.0
31485,0,43,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0.0
31486,6,431,1011,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,0.0
31487,7,94,312,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0.0
31488,0,3378,5425,137,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8947,0,0.0
31489,2,132,348,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0.0
31490,33,1055,1860,86,1332,11,31,4,272,0,0,6,643,7,2,0,696,54,0,0,6092,3027,0.4968811556139199
31491,18,182,404,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0.0
31492,17,220,516,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0.0
31493,15,63,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0.0
31494,11,112,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0.0
31495,8,435,766,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,0.0
31496,43,111,268,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0.0
31497,0,801,1446,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264,0,0.0
31498,0,28,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0.0
31499,20,2754,3499,119,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6395,0,0.0
31500,0,410,790,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0.0
31501,8,161,355,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0.0
31502,47,178,497,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,731,0,0.0
31503,9,469,951,42,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,0,0.0
31504,2,117,336,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0.0
31505,6,146,379,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0.0
31506,6,3734,7312,186,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11254,0,0.0
31507,0,502,698,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0,0.0
31508,0,66,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0.0
31509,0,150,189,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0.0
31510,2,53,233,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0.0
31511,0,95,237,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0.0
31512,8,276,545,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,0.0
31513,2,208,669,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,0.0
31514,0,24,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0.0
31515,1,181,327,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0.0
31516,3,648,1027,51,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1733,0,0.0
31517,5,822,1352,35,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2223,0,0.0
31518,1,218,438,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0.0
31519,1,58,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0.0
31520,7,56,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0.0
31521,18,198,594,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0.0
31522,0,48,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0.0
31523,3,765,853,81,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1704,0,0.0
31524,0,81,161,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0.0
31525,8,204,461,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0.0
31526,0,2573,4857,60,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,7515,0,0.0
31527,3,46,141,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0.0
31528,6,57,237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0.0
31529,14,59,129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0.0
31530,1,77,220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0.0
31531,1,41,130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0.0
31532,1,36,156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0.0
31533,6,791,2091,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,0,0.0
31534,2,84,152,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0.0
31535,22,405,767,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0.0
31536,11,120,284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0.0
31537,1,79,175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0.0
31538,14,79,211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0.0
31539,3,27,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0.0
31540,1,95,235,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0.0
31541,0,825,1514,37,50,0,1,4,0,0,0,0,3,2,0,0,20,0,0,0,2456,79,0.03216612377850163
31542,2,96,268,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0.0
31543,47,42,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0.0
31544,0,236,398,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0.0
31545,2,124,389,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0.0
31546,0,53,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0.0
31547,49,2644,4506,81,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,7372,0,0.0
31548,0,50,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0.0
31549,0,21,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0
31550,4,310,651,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,972,0,0.0
31551,1,168,331,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0.0
31552,30,54,169,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0.0
31553,10,433,794,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0,0.0
31554,0,142,267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0.0
31555,45,44906,61441,3550,6915,1,1821,146,5148,24,196,454,7038,430,16,0,5544,0,268,3,137946,26183,0.18980615603207052
31556,9,155,536,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0.0
31557,0,8109,12468,219,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,20895,0,0.0
31558,6,132,225,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0.0
31559,0,14,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0.0
31560,2,152,383,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0.0
31561,4,4632,4026,190,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,9007,0,0.0
31562,23,81,304,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0.0
31563,16,510,1231,28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,0,0.0
31564,2,94,185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0.0
31565,12,428,808,32,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,0.0
31566,0,191,321,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0.0
31567,11,149,394,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0.0
31568,0,98,201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0.0
31569,5,170,423,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0.0
31570,0,113,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0.0
31571,4,102,202,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0.0
31572,12,1025,1419,49,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,0,0.0
31573,57,1231,2308,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3696,0,0.0
31574,19,1023,1600,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2684,0,0.0
31575,0,431,1136,9,2,0,0,2,10,0,2,1,14,0,1,0,3,0,0,0,1611,35,0.021725636250775917
31576,0,126,181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0.0
31577,0,68,223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0.0
31578,0,344,762,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,0,0.0
31579,5,289,598,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,0.0
31580,0,323,570,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,0.0
31581,14,566,1149,18,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,0,0.0
31582,28,1728,1917,157,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3879,0,0.0
31583,29,418,978,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,0,0.0
31584,77,2250,3320,150,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5827,0,0.0
31585,9,786,1714,64,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,0,0.0
31586,9,222,836,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,0,0.0
31587,1,534,1062,26,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1669,0,0.0
31588,0,3104,4132,109,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,7389,0,0.0
31589,7,553,760,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,0.0
31590,0,34,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0.0
31591,17,43,166,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0.0
31592,3,646,1316,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0,0.0
31593,19,43,127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0.0
32001,102,409,755,46,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,0,0.0
32002,42,50,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0.0
32003,3,30,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0.0
32004,19,67,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0.0
32005,42,146,359,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0.0
32007,3,93,194,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0.0
32008,4,31,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0.0
32009,55,39,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0.0
32010,11,53,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0.0
32012,73,513,1102,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,0,0.0
32013,96,7079,11209,1257,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,19678,0,0.0
32014,3,49,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0.0
32015,32,38,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0.0
32016,30,273,557,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0.0
32017,39,62,174,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0.0
32018,29,83,214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0.0
32019,24,248,494,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0.0
32020,112,115,406,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0.0
32021,7,38,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0.0
32022,45,105,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0.0
32023,2,55,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0.0
32024,64,87,179,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0.0
32025,47,78,210,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0.0
32026,8,44,177,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0.0
32027,104,683,1125,50,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,0,0.0
32028,48,63,370,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0.0
32029,90,315,1051,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,0,0.0
32030,135,51,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0.0
32031,51,87,250,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0.0
32032,209,203,426,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,0.0
32033,18,67,205,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0.0
32034,8,27,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0.0
32035,60,145,356,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0.0
32036,192,311,699,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,0,0.0
32037,15,71,180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0.0
32038,16,71,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0.0
32039,21,50,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0.0
32040,26,74,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0.0
32041,21,55,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0.0
32042,62,65,252,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0.0
32043,19,79,203,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0.0
32044,45,160,363,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0.0
32045,45,188,509,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,0.0
32046,57,98,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0.0
